season,game_id,game_date,team,location,wins_entering_gm,losses_entering_gm,result,streak_win_before,streak_loss_before
2017-18,21700878,2018-02-23 00:00:00,MEM,H,18,38,f,0,7
2017-18,21700878,2018-02-23 00:00:00,CLE,A,34,23,t,0,1
2017-18,21700879,2018-02-23 00:00:00,NOP,H,31,26,t,3,0
2017-18,21700879,2018-02-23 00:00:00,MIA,A,30,28,f,0,2
2017-18,21700880,2018-02-23 00:00:00,DEN,H,32,26,t,3,0
2017-18,21700880,2018-02-23 00:00:00,SAS,A,35,24,f,0,3
2017-18,21700881,2018-02-23 00:00:00,PHX,H,18,41,f,0,7
2017-18,21700881,2018-02-23 00:00:00,LAC,A,30,27,t,0,1
2017-18,21700882,2018-02-23 00:00:00,UTA,H,30,28,f,11,0
2017-18,21700882,2018-02-23 00:00:00,POR,A,32,26,t,1,0
2017-18,21700883,2018-02-23 00:00:00,LAL,H,23,34,t,0,3
2017-18,21700883,2018-02-23 00:00:00,DAL,A,18,40,f,0,2
2017-18,21700884,2018-02-24 00:00:00,PHI,H,31,25,t,6,0
2017-18,21700884,2018-02-24 00:00:00,ORL,A,18,40,f,0,4
2017-18,21700885,2018-02-24 00:00:00,MIA,H,30,29,t,0,3
2017-18,21700885,2018-02-24 00:00:00,MEM,A,18,39,f,0,8
2017-18,21700886,2018-02-24 00:00:00,NYK,H,24,36,f,1,0
2017-18,21700886,2018-02-24 00:00:00,BOS,A,41,19,t,1,0
2017-18,21700887,2018-02-24 00:00:00,GSW,H,45,14,t,1,0
2017-18,21700887,2018-02-24 00:00:00,OKC,A,34,26,f,2,0
2017-18,21700888,2018-02-24 00:00:00,MIN,H,36,26,t,0,1
2017-18,21700888,2018-02-24 00:00:00,CHI,A,20,38,f,0,2
2017-18,21700889,2018-02-24 00:00:00,PHX,H,18,42,f,0,8
2017-18,21700889,2018-02-24 00:00:00,POR,A,33,26,t,2,0
2017-18,21700890,2018-02-24 00:00:00,UTA,H,30,29,t,0,1
2017-18,21700890,2018-02-24 00:00:00,DAL,A,18,41,f,0,3
2017-18,21700891,2018-02-24 00:00:00,SAC,H,18,40,f,0,2
2017-18,21700891,2018-02-24 00:00:00,LAL,A,24,34,t,1,0
2017-18,21700892,2018-02-25 00:00:00,CHA,H,26,33,t,3,0
2017-18,21700892,2018-02-25 00:00:00,DET,A,28,30,f,0,1
2017-18,21700893,2018-02-25 00:00:00,MIL,H,33,25,f,1,0
2017-18,21700893,2018-02-25 00:00:00,NOP,A,32,26,t,4,0
2017-18,21700894,2018-02-25 00:00:00,CLE,H,35,23,f,1,0
2017-18,21700894,2018-02-25 00:00:00,SAS,A,35,25,t,0,4
2017-18,21700895,2018-02-25 00:00:00,WAS,H,34,25,t,0,1
2017-18,21700895,2018-02-25 00:00:00,PHI,A,32,25,f,7,0
2017-18,21700896,2018-02-25 00:00:00,DEN,H,33,26,f,4,0
2017-18,21700896,2018-02-25 00:00:00,HOU,A,45,13,t,11,0
2017-18,21700897,2018-02-26 00:00:00,ATL,H,18,42,f,0,3
2017-18,21700897,2018-02-26 00:00:00,LAL,A,25,34,t,2,0
2017-18,21700898,2018-02-26 00:00:00,BOS,H,42,19,t,2,0
2017-18,21700898,2018-02-26 00:00:00,MEM,A,18,40,f,0,9
2017-18,21700899,2018-02-26 00:00:00,BKN,H,19,41,t,0,8
2017-18,21700899,2018-02-26 00:00:00,CHI,A,20,39,f,0,3
2017-18,21700900,2018-02-26 00:00:00,NYK,H,24,37,f,0,1
2017-18,21700900,2018-02-26 00:00:00,GSW,A,46,14,t,2,0
2017-18,21700901,2018-02-26 00:00:00,TOR,H,41,17,t,0,1
2017-18,21700901,2018-02-26 00:00:00,DET,A,28,31,f,0,2
2017-18,21700902,2018-02-26 00:00:00,NOP,H,33,26,t,5,0
2017-18,21700902,2018-02-26 00:00:00,PHX,A,18,43,f,0,9
2017-18,21700903,2018-02-26 00:00:00,OKC,H,34,27,t,0,1
2017-18,21700903,2018-02-26 00:00:00,ORL,A,18,41,f,0,5
2017-18,21700904,2018-02-26 00:00:00,DAL,H,18,42,t,0,4
2017-18,21700904,2018-02-26 00:00:00,IND,A,34,25,f,6,0
2017-18,21700905,2018-02-26 00:00:00,UTA,H,31,29,f,1,0
2017-18,21700905,2018-02-26 00:00:00,HOU,A,46,13,t,12,0
2017-18,21700906,2018-02-26 00:00:00,SAC,H,18,41,f,0,3
2017-18,21700906,2018-02-26 00:00:00,MIN,A,37,26,t,1,0
2017-18,21700907,2018-02-27 00:00:00,CHA,H,27,33,t,4,0
2017-18,21700907,2018-02-27 00:00:00,CHI,A,20,40,f,0,4
2017-18,21700908,2018-02-27 00:00:00,CLE,H,35,24,t,0,1
2017-18,21700908,2018-02-27 00:00:00,BKN,A,20,41,f,1,0
2017-18,21700909,2018-02-27 00:00:00,MIA,H,31,29,t,1,0
2017-18,21700909,2018-02-27 00:00:00,PHI,A,32,26,f,0,1
2017-18,21700910,2018-02-27 00:00:00,MIL,H,33,26,f,0,1
2017-18,21700910,2018-02-27 00:00:00,WAS,A,35,25,t,1,0
2017-18,21700911,2018-02-27 00:00:00,POR,H,34,26,t,3,0
2017-18,21700911,2018-02-27 00:00:00,SAC,A,18,42,f,0,4
2017-18,21700912,2018-02-27 00:00:00,DEN,H,33,27,f,0,1
2017-18,21700912,2018-02-27 00:00:00,LAC,A,31,27,t,1,0
2017-18,21700913,2018-02-28 00:00:00,DET,H,28,32,t,0,3
2017-18,21700913,2018-02-28 00:00:00,MIL,A,33,27,f,0,2
2017-18,21700914,2018-02-28 00:00:00,ORL,H,18,42,f,0,6
2017-18,21700914,2018-02-28 00:00:00,TOR,A,42,17,t,1,0
2017-18,21700915,2018-02-28 00:00:00,ATL,H,18,43,t,0,4
2017-18,21700915,2018-02-28 00:00:00,IND,A,34,26,f,0,1
2017-18,21700916,2018-02-28 00:00:00,BOS,H,43,19,t,3,0
2017-18,21700916,2018-02-28 00:00:00,CHA,A,28,33,f,5,0
2017-18,21700917,2018-02-28 00:00:00,WAS,H,36,25,f,2,0
2017-18,21700917,2018-02-28 00:00:00,GSW,A,47,14,t,3,0
2017-18,21700918,2018-02-28 00:00:00,MEM,H,18,41,f,0,10
2017-18,21700918,2018-02-28 00:00:00,PHX,A,18,44,t,0,10
2017-18,21700919,2018-02-28 00:00:00,DAL,H,19,42,f,1,0
2017-18,21700919,2018-02-28 00:00:00,OKC,A,35,27,t,1,0
2017-18,21700920,2018-02-28 00:00:00,SAS,H,36,25,f,1,0
2017-18,21700920,2018-02-28 00:00:00,NOP,A,34,26,t,6,0
2017-18,21700921,2018-02-28 00:00:00,LAC,H,32,27,f,2,0
2017-18,21700921,2018-02-28 00:00:00,HOU,A,47,13,t,13,0
2017-18,21700922,2018-03-01 00:00:00,MIA,H,32,29,f,2,0
2017-18,21700922,2018-03-01 00:00:00,LAL,A,26,34,t,3,0
2017-18,21700923,2018-03-01 00:00:00,CLE,H,36,24,f,1,0
2017-18,21700923,2018-03-01 00:00:00,PHI,A,32,27,t,0,2
2017-18,21700924,2018-03-01 00:00:00,SAC,H,18,43,t,0,5
2017-18,21700924,2018-03-01 00:00:00,BKN,A,20,42,f,0,1
2017-18,21700925,2018-03-01 00:00:00,POR,H,35,26,t,4,0
2017-18,21700925,2018-03-01 00:00:00,MIN,A,38,26,f,2,0
2017-18,21700926,2018-03-02 00:00:00,ORL,H,18,43,t,0,7
2017-18,21700926,2018-03-02 00:00:00,DET,A,29,32,f,1,0
2017-18,21700927,2018-03-02 00:00:00,PHI,H,33,27,t,1,0
2017-18,21700927,2018-03-02 00:00:00,CHA,A,28,34,f,0,1
2017-18,21700928,2018-03-02 00:00:00,ATL,H,19,43,f,1,0
2017-18,21700928,2018-03-02 00:00:00,GSW,A,48,14,t,4,0
2017-18,21700929,2018-03-02 00:00:00,WAS,H,36,26,f,0,1
2017-18,21700929,2018-03-02 00:00:00,TOR,A,43,17,t,2,0
2017-18,21700930,2018-03-02 00:00:00,CHI,H,20,41,t,0,5
2017-18,21700930,2018-03-02 00:00:00,DAL,A,19,43,f,0,1
2017-18,21700931,2018-03-02 00:00:00,MEM,H,18,42,f,0,11
2017-18,21700931,2018-03-02 00:00:00,DEN,A,33,28,t,0,2
2017-18,21700932,2018-03-02 00:00:00,MIL,H,33,28,f,0,3
2017-18,21700932,2018-03-02 00:00:00,IND,A,34,27,t,0,2
2017-18,21700933,2018-03-02 00:00:00,PHX,H,19,44,f,1,0
2017-18,21700933,2018-03-02 00:00:00,OKC,A,36,27,t,2,0
2017-18,21700934,2018-03-02 00:00:00,UTA,H,31,30,t,0,1
2017-18,21700934,2018-03-02 00:00:00,MIN,A,38,27,f,0,1
2017-18,21700935,2018-03-02 00:00:00,LAC,H,32,28,t,0,1
2017-18,21700935,2018-03-02 00:00:00,NYK,A,24,38,f,0,2
2017-18,21700936,2018-03-03 00:00:00,ORL,H,19,43,t,1,0
2017-18,21700936,2018-03-03 00:00:00,MEM,A,18,43,f,0,12
2017-18,21700937,2018-03-03 00:00:00,CLE,H,36,25,f,0,1
2017-18,21700937,2018-03-03 00:00:00,DEN,A,34,28,t,1,0
2017-18,21700938,2018-03-03 00:00:00,MIA,H,32,30,t,0,1
2017-18,21700938,2018-03-03 00:00:00,DET,A,29,33,f,0,1
2017-18,21700939,2018-03-03 00:00:00,HOU,H,48,13,t,14,0
2017-18,21700939,2018-03-03 00:00:00,BOS,A,44,19,f,4,0
2017-18,21700940,2018-03-03 00:00:00,SAS,H,36,26,f,0,1
2017-18,21700940,2018-03-03 00:00:00,LAL,A,27,34,t,4,0
2017-18,21700941,2018-03-03 00:00:00,POR,H,36,26,t,5,0
2017-18,21700941,2018-03-03 00:00:00,OKC,A,37,27,f,3,0
2017-18,21700942,2018-03-03 00:00:00,SAC,H,19,43,f,1,0
2017-18,21700942,2018-03-03 00:00:00,UTA,A,32,30,t,1,0
2017-18,21700943,2018-03-04 00:00:00,ATL,H,19,44,t,0,1
2017-18,21700943,2018-03-04 00:00:00,PHX,A,19,45,f,0,1
2017-18,21700944,2018-03-04 00:00:00,TOR,H,44,17,t,3,0
2017-18,21700944,2018-03-04 00:00:00,CHA,A,28,35,f,0,2
2017-18,21700945,2018-03-04 00:00:00,WAS,H,36,27,f,0,2
2017-18,21700945,2018-03-04 00:00:00,IND,A,35,27,t,1,0
2017-18,21700946,2018-03-04 00:00:00,DAL,H,19,44,f,0,2
2017-18,21700946,2018-03-04 00:00:00,NOP,A,35,26,t,7,0
2017-18,21700947,2018-03-04 00:00:00,MIL,H,33,29,t,0,4
2017-18,21700947,2018-03-04 00:00:00,PHI,A,34,27,f,2,0
2017-18,21700948,2018-03-04 00:00:00,LAC,H,33,28,t,1,0
2017-18,21700948,2018-03-04 00:00:00,BKN,A,20,43,f,0,2
2017-18,21700949,2018-03-04 00:00:00,SAC,H,19,44,t,0,1
2017-18,21700949,2018-03-04 00:00:00,NYK,A,24,39,f,0,3
2017-18,21700950,2018-03-05 00:00:00,CLE,H,36,26,t,0,2
2017-18,21700950,2018-03-05 00:00:00,DET,A,29,34,f,0,2
2017-18,21700951,2018-03-05 00:00:00,IND,H,36,27,t,2,0
2017-18,21700951,2018-03-05 00:00:00,MIL,A,34,29,f,1,0
2017-18,21700952,2018-03-05 00:00:00,MIA,H,33,30,t,1,0
2017-18,21700952,2018-03-05 00:00:00,PHX,A,19,46,f,0,2
2017-18,21700953,2018-03-05 00:00:00,CHI,H,21,41,f,1,0
2017-18,21700953,2018-03-05 00:00:00,BOS,A,44,20,t,0,1
2017-18,21700954,2018-03-05 00:00:00,SAS,H,36,27,t,0,2
2017-18,21700954,2018-03-05 00:00:00,MEM,A,18,44,f,0,13
2017-18,21700955,2018-03-05 00:00:00,UTA,H,33,30,t,2,0
2017-18,21700955,2018-03-05 00:00:00,ORL,A,20,43,f,2,0
2017-18,21700956,2018-03-05 00:00:00,LAL,H,28,34,f,5,0
2017-18,21700956,2018-03-05 00:00:00,POR,A,37,26,t,6,0
2017-18,21700957,2018-03-06 00:00:00,CHA,H,28,36,f,0,3
2017-18,21700957,2018-03-06 00:00:00,PHI,A,34,28,t,0,1
2017-18,21700958,2018-03-06 00:00:00,TOR,H,45,17,f,4,0
2017-18,21700958,2018-03-06 00:00:00,ATL,A,20,44,f,1,0
2017-18,21700959,2018-03-06 00:00:00,WAS,H,36,28,t,0,3
2017-18,21700959,2018-03-06 00:00:00,MIA,A,34,30,f,2,0
2017-18,21700960,2018-03-06 00:00:00,OKC,H,37,28,f,0,1
2017-18,21700960,2018-03-06 00:00:00,HOU,A,49,13,t,15,0
2017-18,21700961,2018-03-06 00:00:00,DAL,H,19,45,t,0,3
2017-18,21700961,2018-03-06 00:00:00,DEN,A,35,28,f,2,0
2017-18,21700962,2018-03-06 00:00:00,POR,H,38,26,t,7,0
2017-18,21700962,2018-03-06 00:00:00,NYK,A,24,40,f,0,4
2017-18,21700963,2018-03-06 00:00:00,GSW,H,49,14,t,5,0
2017-18,21700963,2018-03-06 00:00:00,BKN,A,20,44,f,0,3
2017-18,21700964,2018-03-06 00:00:00,LAC,H,34,28,f,2,0
2017-18,21700964,2018-03-06 00:00:00,NOP,A,36,26,t,8,0
2017-18,21700965,2018-03-07 00:00:00,IND,H,37,27,f,3,0
2017-18,21700965,2018-03-07 00:00:00,UTA,A,34,30,t,3,0
2017-18,21700966,2018-03-07 00:00:00,DET,H,29,35,f,0,3
2017-18,21700966,2018-03-07 00:00:00,TOR,A,45,18,t,0,1
2017-18,21700967,2018-03-07 00:00:00,CHI,H,21,42,t,0,1
2017-18,21700967,2018-03-07 00:00:00,MEM,A,18,45,f,0,14
2017-18,21700968,2018-03-07 00:00:00,MIL,H,34,30,f,0,1
2017-18,21700968,2018-03-07 00:00:00,HOU,A,50,13,t,16,0
2017-18,21700969,2018-03-07 00:00:00,SAC,H,20,44,f,1,0
2017-18,21700969,2018-03-07 00:00:00,NOP,A,37,26,t,9,0
2017-18,21700970,2018-03-07 00:00:00,DEN,H,35,29,f,0,1
2017-18,21700970,2018-03-07 00:00:00,CLE,A,37,26,t,1,0
2017-18,21700971,2018-03-07 00:00:00,LAL,H,28,35,t,0,1
2017-18,21700971,2018-03-07 00:00:00,ORL,A,20,44,f,0,1
2017-18,21700972,2018-03-08 00:00:00,CHA,H,28,37,f,0,4
2017-18,21700972,2018-03-08 00:00:00,BKN,A,20,45,t,0,4
2017-18,21700973,2018-03-08 00:00:00,MIA,H,34,31,t,0,1
2017-18,21700973,2018-03-08 00:00:00,PHI,A,35,28,f,1,0
2017-18,21700974,2018-03-08 00:00:00,MIN,H,38,28,f,0,2
2017-18,21700974,2018-03-08 00:00:00,BOS,A,45,20,t,1,0
2017-18,21700975,2018-03-08 00:00:00,OKC,H,37,29,t,0,2
2017-18,21700975,2018-03-08 00:00:00,PHX,A,19,47,f,0,3
2017-18,21700976,2018-03-08 00:00:00,GSW,H,50,14,t,6,0
2017-18,21700976,2018-03-08 00:00:00,SAS,A,37,27,f,1,0
2017-18,21700977,2018-03-09 00:00:00,DET,H,29,36,t,0,4
2017-18,21700977,2018-03-09 00:00:00,CHI,A,22,42,f,1,0
2017-18,21700978,2018-03-09 00:00:00,IND,H,37,28,t,0,1
2017-18,21700978,2018-03-09 00:00:00,ATL,A,20,45,f,0,1
2017-18,21700979,2018-03-09 00:00:00,TOR,H,47,17,t,1,0
2017-18,21700979,2018-03-09 00:00:00,HOU,A,51,13,f,17,0
2017-18,21700980,2018-03-09 00:00:00,MEM,H,18,46,f,0,15
2017-18,21700980,2018-03-09 00:00:00,UTA,A,35,30,t,4,0
2017-18,21700981,2018-03-09 00:00:00,MIL,H,34,31,t,0,2
2017-18,21700981,2018-03-09 00:00:00,NYK,A,24,41,f,0,5
2017-18,21700982,2018-03-09 00:00:00,NOP,H,38,26,f,10,0
2017-18,21700982,2018-03-09 00:00:00,WAS,A,37,28,t,1,0
2017-18,21700983,2018-03-09 00:00:00,DEN,H,35,30,t,0,2
2017-18,21700983,2018-03-09 00:00:00,LAL,A,29,35,f,1,0
2017-18,21700984,2018-03-09 00:00:00,POR,H,39,26,t,8,0
2017-18,21700984,2018-03-09 00:00:00,GSW,A,51,14,f,7,0
2017-18,21700985,2018-03-09 00:00:00,SAC,H,20,45,t,0,1
2017-18,21700985,2018-03-09 00:00:00,ORL,A,20,45,f,0,2
2017-18,21700986,2018-03-09 00:00:00,LAC,H,34,29,t,0,1
2017-18,21700986,2018-03-09 00:00:00,CLE,A,38,26,f,2,0
2017-18,21700987,2018-03-10 00:00:00,CHA,H,28,38,t,0,5
2017-18,21700987,2018-03-10 00:00:00,PHX,A,19,48,f,0,4
2017-18,21700988,2018-03-10 00:00:00,MIA,H,35,31,t,1,0
2017-18,21700988,2018-03-10 00:00:00,WAS,A,38,28,f,2,0
2017-18,21700989,2018-03-10 00:00:00,DAL,H,20,45,t,1,0
2017-18,21700989,2018-03-10 00:00:00,MEM,A,18,47,f,0,16
2017-18,21700990,2018-03-10 00:00:00,OKC,H,38,29,t,1,0
2017-18,21700990,2018-03-10 00:00:00,SAS,A,37,28,f,0,1
2017-18,21700991,2018-03-10 00:00:00,LAC,H,35,29,t,1,0
2017-18,21700991,2018-03-10 00:00:00,ORL,A,20,46,f,0,3
2017-18,21700992,2018-03-11 00:00:00,NYK,H,24,42,f,0,6
2017-18,21700992,2018-03-11 00:00:00,TOR,A,48,17,t,2,0
2017-18,21700993,2018-03-11 00:00:00,ATL,H,20,46,f,0,2
2017-18,21700993,2018-03-11 00:00:00,CHI,A,22,43,t,0,1
2017-18,21700994,2018-03-11 00:00:00,MIN,H,38,29,t,0,3
2017-18,21700994,2018-03-11 00:00:00,GSW,A,51,15,f,0,1
2017-18,21700995,2018-03-11 00:00:00,NOP,H,38,27,f,0,1
2017-18,21700995,2018-03-11 00:00:00,UTA,A,36,30,t,5,0
2017-18,21700996,2018-03-11 00:00:00,DEN,H,36,30,t,1,0
2017-18,21700996,2018-03-11 00:00:00,SAC,A,21,45,f,1,0
2017-18,21700997,2018-03-11 00:00:00,DAL,H,21,45,f,2,0
2017-18,21700997,2018-03-11 00:00:00,HOU,A,51,14,t,0,1
2017-18,21700998,2018-03-11 00:00:00,BOS,H,46,20,f,2,0
2017-18,21700998,2018-03-11 00:00:00,IND,A,38,28,t,1,0
2017-18,21700999,2018-03-11 00:00:00,BKN,H,21,45,f,1,0
2017-18,21700999,2018-03-11 00:00:00,PHI,A,35,29,t,0,1
2017-18,21701000,2018-03-11 00:00:00,LAL,H,29,36,t,0,1
2017-18,21701000,2018-03-11 00:00:00,CLE,A,38,27,f,0,1
2017-18,21701001,2018-03-12 00:00:00,HOU,H,52,14,t,1,0
2017-18,21701001,2018-03-12 00:00:00,SAS,A,37,29,f,0,2
2017-18,21701002,2018-03-12 00:00:00,MEM,H,18,48,f,0,17
2017-18,21701002,2018-03-12 00:00:00,MIL,A,35,31,t,1,0
2017-18,21701003,2018-03-12 00:00:00,OKC,H,39,29,t,2,0
2017-18,21701003,2018-03-12 00:00:00,SAC,A,21,46,f,0,1
2017-18,21701004,2018-03-12 00:00:00,POR,H,40,26,t,9,0
2017-18,21701004,2018-03-12 00:00:00,MIA,A,36,31,f,2,0
2017-18,21701005,2018-03-13 00:00:00,PHI,H,36,29,f,1,0
2017-18,21701005,2018-03-13 00:00:00,IND,A,39,28,t,2,0
2017-18,21701006,2018-03-13 00:00:00,WAS,H,38,29,f,0,1
2017-18,21701006,2018-03-13 00:00:00,MIN,A,39,29,t,1,0
2017-18,21701007,2018-03-13 00:00:00,ATL,H,20,47,f,0,3
2017-18,21701007,2018-03-13 00:00:00,OKC,A,40,29,t,3,0
2017-18,21701008,2018-03-13 00:00:00,BKN,H,21,46,f,0,1
2017-18,21701008,2018-03-13 00:00:00,TOR,A,49,17,t,3,0
2017-18,21701009,2018-03-13 00:00:00,NYK,H,24,43,f,0,7
2017-18,21701009,2018-03-13 00:00:00,DAL,A,21,46,t,0,1
2017-18,21701010,2018-03-13 00:00:00,CHI,H,23,43,f,1,0
2017-18,21701010,2018-03-13 00:00:00,LAC,A,36,29,t,2,0
2017-18,21701011,2018-03-13 00:00:00,NOP,H,38,28,t,0,2
2017-18,21701011,2018-03-13 00:00:00,CHA,A,29,38,f,1,0
2017-18,21701012,2018-03-13 00:00:00,SAS,H,37,30,t,0,3
2017-18,21701012,2018-03-13 00:00:00,ORL,A,20,47,f,0,4
2017-18,21701013,2018-03-13 00:00:00,UTA,H,37,30,t,6,0
2017-18,21701013,2018-03-13 00:00:00,DET,A,30,36,f,1,0
2017-18,21701014,2018-03-13 00:00:00,PHX,H,19,49,f,0,5
2017-18,21701014,2018-03-13 00:00:00,CLE,A,38,28,t,0,2
2017-18,21701015,2018-03-13 00:00:00,LAL,H,30,36,t,1,0
2017-18,21701015,2018-03-13 00:00:00,DEN,A,37,30,f,2,0
2017-18,21701016,2018-03-14 00:00:00,ORL,H,20,48,t,0,5
2017-18,21701016,2018-03-14 00:00:00,MIL,A,36,31,f,2,0
2017-18,21701017,2018-03-14 00:00:00,BOS,H,46,21,f,0,1
2017-18,21701017,2018-03-14 00:00:00,WAS,A,38,30,t,0,2
2017-18,21701018,2018-03-14 00:00:00,SAC,H,21,47,t,0,2
2017-18,21701018,2018-03-14 00:00:00,MIA,A,36,32,f,0,1
2017-18,21701019,2018-03-14 00:00:00,GSW,H,51,16,t,0,2
2017-18,21701019,2018-03-14 00:00:00,LAL,A,31,36,f,2,0
2017-18,21701020,2018-03-15 00:00:00,IND,H,40,28,f,3,0
2017-18,21701020,2018-03-15 00:00:00,TOR,A,50,17,t,4,0
2017-18,21701021,2018-03-15 00:00:00,ATL,H,20,48,f,0,4
2017-18,21701021,2018-03-15 00:00:00,CHA,A,29,39,t,0,1
2017-18,21701022,2018-03-15 00:00:00,NYK,H,24,44,f,0,8
2017-18,21701022,2018-03-15 00:00:00,PHI,A,36,30,t,0,1
2017-18,21701023,2018-03-15 00:00:00,HOU,H,53,14,t,2,0
2017-18,21701023,2018-03-15 00:00:00,LAC,A,37,29,f,3,0
2017-18,21701024,2018-03-15 00:00:00,MEM,H,18,49,f,0,18
2017-18,21701024,2018-03-15 00:00:00,CHI,A,23,44,t,0,1
2017-18,21701025,2018-03-15 00:00:00,SAS,H,38,30,t,1,0
2017-18,21701025,2018-03-15 00:00:00,NOP,A,39,28,f,1,0
2017-18,21701026,2018-03-15 00:00:00,DEN,H,37,31,t,0,1
2017-18,21701026,2018-03-15 00:00:00,DET,A,30,37,f,0,1
2017-18,21701027,2018-03-15 00:00:00,UTA,H,38,30,t,7,0
2017-18,21701027,2018-03-15 00:00:00,PHX,A,19,50,f,0,6
2017-18,21701028,2018-03-15 00:00:00,POR,H,41,26,t,10,0
2017-18,21701028,2018-03-15 00:00:00,CLE,A,39,28,f,1,0
2017-18,21701029,2018-03-16 00:00:00,ORL,H,21,48,f,1,0
2017-18,21701029,2018-03-16 00:00:00,BOS,A,46,22,t,0,2
2017-18,21701030,2018-03-16 00:00:00,PHI,H,37,30,t,1,0
2017-18,21701030,2018-03-16 00:00:00,BKN,A,21,47,f,0,2
2017-18,21701031,2018-03-16 00:00:00,TOR,H,51,17,t,5,0
2017-18,21701031,2018-03-16 00:00:00,DAL,A,22,46,f,1,0
2017-18,21701032,2018-03-16 00:00:00,OKC,H,41,29,t,4,0
2017-18,21701032,2018-03-16 00:00:00,LAC,A,37,30,f,0,1
2017-18,21701033,2018-03-16 00:00:00,GSW,H,52,16,f,1,0
2017-18,21701033,2018-03-16 00:00:00,SAC,A,22,47,t,1,0
2017-18,21701034,2018-03-16 00:00:00,LAL,H,31,37,f,0,1
2017-18,21701034,2018-03-16 00:00:00,MIA,A,36,33,t,0,2
2017-18,21701035,2018-03-17 00:00:00,WAS,H,39,30,t,1,0
2017-18,21701035,2018-03-17 00:00:00,IND,A,40,29,f,0,1
2017-18,21701036,2018-03-17 00:00:00,NOP,H,39,29,f,0,1
2017-18,21701036,2018-03-17 00:00:00,HOU,A,54,14,t,3,0
2017-18,21701037,2018-03-17 00:00:00,BKN,H,21,48,t,0,3
2017-18,21701037,2018-03-17 00:00:00,DAL,A,22,47,f,0,1
2017-18,21701038,2018-03-17 00:00:00,NYK,H,24,45,t,0,9
2017-18,21701038,2018-03-17 00:00:00,CHA,A,30,39,f,1,0
2017-18,21701039,2018-03-17 00:00:00,CHI,H,24,44,f,1,0
2017-18,21701039,2018-03-17 00:00:00,CLE,A,39,29,t,0,1
2017-18,21701040,2018-03-17 00:00:00,MEM,H,18,50,t,0,19
2017-18,21701040,2018-03-17 00:00:00,DEN,A,38,31,f,1,0
2017-18,21701041,2018-03-17 00:00:00,MIL,H,36,32,t,0,1
2017-18,21701041,2018-03-17 00:00:00,ATL,A,20,49,f,0,5
2017-18,21701042,2018-03-17 00:00:00,SAS,H,39,30,t,2,0
2017-18,21701042,2018-03-17 00:00:00,MIN,A,40,29,f,2,0
2017-18,21701043,2018-03-17 00:00:00,UTA,H,39,30,t,8,0
2017-18,21701043,2018-03-17 00:00:00,SAC,A,23,47,f,2,0
2017-18,21701044,2018-03-17 00:00:00,PHX,H,19,51,f,0,7
2017-18,21701044,2018-03-17 00:00:00,GSW,A,52,17,t,0,1
2017-18,21701045,2018-03-17 00:00:00,POR,H,42,26,t,11,0
2017-18,21701045,2018-03-17 00:00:00,DET,A,30,38,f,0,2
2017-18,21701046,2018-03-18 00:00:00,TOR,H,52,17,f,6,0
2017-18,21701046,2018-03-18 00:00:00,OKC,A,42,29,t,5,0
2017-18,21701047,2018-03-18 00:00:00,NOP,H,39,30,t,0,2
2017-18,21701047,2018-03-18 00:00:00,BOS,A,47,22,f,1,0
2017-18,21701048,2018-03-18 00:00:00,MIN,H,40,30,f,0,1
2017-18,21701048,2018-03-18 00:00:00,HOU,A,55,14,t,4,0
2017-18,21701049,2018-03-18 00:00:00,LAC,H,37,31,f,0,2
2017-18,21701049,2018-03-18 00:00:00,POR,A,43,26,t,12,0
2017-18,21701050,2018-03-19 00:00:00,CLE,H,40,29,t,1,0
2017-18,21701050,2018-03-19 00:00:00,MIL,A,37,32,f,1,0
2017-18,21701051,2018-03-19 00:00:00,IND,H,40,30,t,0,2
2017-18,21701051,2018-03-19 00:00:00,LAL,A,31,38,f,0,2
2017-18,21701052,2018-03-19 00:00:00,PHI,H,38,30,t,2,0
2017-18,21701052,2018-03-19 00:00:00,CHA,A,30,40,f,0,1
2017-18,21701053,2018-03-19 00:00:00,BKN,H,22,48,t,1,0
2017-18,21701053,2018-03-19 00:00:00,MEM,A,19,50,f,1,0
2017-18,21701054,2018-03-19 00:00:00,MIA,H,37,33,t,1,0
2017-18,21701054,2018-03-19 00:00:00,DEN,A,38,32,f,0,1
2017-18,21701055,2018-03-19 00:00:00,NYK,H,25,45,t,1,0
2017-18,21701055,2018-03-19 00:00:00,CHI,A,24,45,f,0,1
2017-18,21701056,2018-03-19 00:00:00,SAS,H,40,30,t,3,0
2017-18,21701056,2018-03-19 00:00:00,GSW,A,53,17,f,1,0
2017-18,21701057,2018-03-19 00:00:00,SAC,H,23,48,f,0,1
2017-18,21701057,2018-03-19 00:00:00,DET,A,30,39,t,0,3
2017-18,21701058,2018-03-20 00:00:00,ORL,H,21,49,f,0,1
2017-18,21701058,2018-03-20 00:00:00,TOR,A,52,18,t,0,1
2017-18,21701059,2018-03-20 00:00:00,BOS,H,47,23,t,0,1
2017-18,21701059,2018-03-20 00:00:00,OKC,A,43,29,f,6,0
2017-18,21701060,2018-03-20 00:00:00,MIN,H,40,31,t,0,2
2017-18,21701060,2018-03-20 00:00:00,LAC,A,37,32,f,0,3
2017-18,21701061,2018-03-20 00:00:00,NOP,H,40,30,t,1,0
2017-18,21701061,2018-03-20 00:00:00,DAL,A,22,48,f,0,2
